Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCB42,OUT046,2432.8332
FDL16,OUT046,1198.44
FDO24,OUT019,143.147
NCP42,OUT046,1904.188
FDR19,OUT018,1104.5622
DRL01,OUT045,6309.7866
FDV37,OUT046,1186.4556
FDI41,OUT010,149.805
FDF58,OUT049,958.752
NCF43,OUT018,850.8924
FDN02,OUT049,2070.638
NCP41,OUT035,1856.2504
NCY17,OUT027,1255.033
FDL58,OUT027,4504.8028
NCA30,OUT027,7939.665
FDE46,OUT018,1366.2216
FDY38,OUT035,5359.69
NCH29,OUT027,2167.8448
FDO20,OUT045,2271.0438
FDP44,OUT018,1448.115
FDM02,OUT027,2189.8162
FDJ14,OUT027,3494.1184
FDH04,OUT010,259.662
DRK23,OUT046,8132.0812
NCW05,OUT046,1482.0708
FDF12,OUT049,3103.9596
FDL51,OUT019,424.7804
FDN03,OUT018,4809.7392
DRJ37,OUT049,2580.6408
FDM12,OUT019,745.696
FDA16,OUT045,2210.456
NCB07,OUT017,1146.5076
NCI17,OUT019,202.4032
FDR51,OUT046,1551.314
FDJ55,OUT045,5400.9696
NCZ17,OUT013,759.012
FDU25,OUT013,484.7024
NCG18,OUT045,1435.4648
DRM11,OUT017,9275.9256
FDH16,OUT035,275.6412
FDZ04,OUT018,939.4438
NCX53,OUT035,3545.385
FDX38,OUT027,717.7324
FDX09,OUT046,7763.228
NCW05,OUT018,1725.7536
NCS41,OUT017,2918.8672
FDI26,OUT046,1605.9096
NCZ41,OUT027,4629.9732
NCK06,OUT046,2463.46
FDX23,OUT027,1884.8798
NCA42,OUT046,3427.5384
FDC20,OUT049,1174.4712
DRC49,OUT018,2576.646
FDX01,OUT013,1906.8512
FDC08,OUT045,2103.2622
FDC02,OUT017,5668.6212
FDK10,OUT045,6471.576
DRC24,OUT013,2546.685
FDW16,OUT019,293.6178
NCU06,OUT018,5100.028
DRA59,OUT045,555.2772
FDR24,OUT019,643.1628
DRL35,OUT018,568.5932
FDA49,OUT013,1744.396
NCC55,OUT046,564.5984
DRD24,OUT019,141.8154
NCE55,OUT049,1569.9564
FDT33,OUT045,1973.4312
NCT53,OUT013,2155.1946
FDS26,OUT046,2603.278
FDL22,OUT018,802.9548
FDP44,OUT017,1419.4856
FDC52,OUT018,1956.1204
FDI53,OUT010,633.8416
FDZ23,OUT046,2721.7904
NCT18,OUT013,2345.6134
FDR13,OUT046,810.9444
FDB09,OUT010,127.1678
FDZ60,OUT013,663.1368
FDB11,OUT046,2925.5252
FDC10,OUT018,1807.647
FDW56,OUT035,2693.8268
FDK14,OUT027,3691.1952
DRE27,OUT027,2510.066
FDA38,OUT017,3089.9778
FDT11,OUT045,4570.0512
FDP15,OUT035,2087.9488
FDV27,OUT035,1388.193
FDS36,OUT027,2189.8162
FDY40,OUT027,1069.2748
NCF19,OUT049,194.4136
FDF53,OUT045,2918.8672
FDS14,OUT027,4850.353
FDE56,OUT046,639.168
FDZ19,OUT035,2988.1104
FDZ46,OUT013,1215.7508
FDR16,OUT046,5343.045
FDG29,OUT018,619.194
NCE30,OUT017,4460.1942
FDZ40,OUT046,1348.245
FDG58,OUT018,620.5256
DRH03,OUT013,1061.951
FDZ47,OUT045,2428.8384
FDV04,OUT018,1571.288
FDZ10,OUT018,1771.028
FDG46,OUT017,2862.94
NCF07,OUT045,2281.6966
FDY44,OUT035,1587.2672
FDB21,OUT013,1201.769
FDS20,OUT035,2918.8672
FDS49,OUT049,697.7584
FDX55,OUT027,4432.2306
NCQ02,OUT018,1384.1982
FDR25,OUT013,5564.7564
DRG39,OUT045,1104.5622
FDB46,OUT046,1832.2816
NCC30,OUT018,1817.634
FDE58,OUT035,948.0992
FDC05,OUT019,392.822
FDY15,OUT046,2302.3364
FDG14,OUT046,2524.0478
FDL08,OUT049,5681.2714
FDQ47,OUT013,1023.3346
FDN12,OUT035,1789.6704
FDW10,OUT013,2117.244
FDD02,OUT035,3263.0858
FDX35,OUT010,1288.323
FDT35,OUT046,1174.4712
DRN47,OUT019,539.298
FDB11,OUT010,474.0496
FDN20,OUT045,6426.3016
FDB59,OUT035,4379.6324
FDJ58,OUT045,3779.0808
FDU60,OUT046,6426.3016
FDS03,OUT049,2002.0606
FDU40,OUT019,384.8324
DRH15,OUT049,1070.6064
FDD04,OUT027,3791.0652
FDQ01,OUT046,5960.2416
FDF28,OUT035,1120.5414
FDD22,OUT010,575.917
FDY19,OUT046,2239.0854
FDN33,OUT035,283.6308
FDV36,OUT035,3962.8416
FDW01,OUT010,671.1264
FDJ28,OUT049,2876.256
FDB17,OUT035,5688.5952
FDM40,OUT049,2552.6772
FDV46,OUT045,838.908
FDQ44,OUT049,353.5398
NCD42,OUT046,872.8638
DRH37,OUT046,1315.6208
FDR10,OUT018,2960.1468
NCD06,OUT027,2109.2544
FDI53,OUT046,1765.0358
FDG16,OUT035,4961.5416
DRB25,OUT046,2358.2636
FDY09,OUT046,1593.9252
FDX48,OUT045,1390.1904
FDC03,OUT010,197.7426
FDT47,OUT035,2665.8632
FDW44,OUT027,4211.185
FDT24,OUT017,1869.5664
FDT12,OUT019,451.4124
NCS38,OUT035,1946.7992
FDO39,OUT035,2269.0464
FDA13,OUT046,796.9626
FDO48,OUT035,2210.456
DRJ01,OUT017,501.3474
FDD53,OUT018,154.4656
NCT05,OUT049,5073.396
FDQ51,OUT045,1516.0266
FDU60,OUT013,2631.2416
FDC59,OUT046,1052.6298
FDP36,OUT035,615.1992
NCM19,OUT017,2431.5016
FDL16,OUT035,758.3462
FDE50,OUT018,2458.1336
NCR18,OUT013,605.878
NCD30,OUT035,694.4294
FDH31,OUT013,2631.2416
FDD56,OUT019,697.7584
FDC47,OUT049,3435.528
FDZ21,OUT045,2799.689
FDM01,OUT049,1640.5312
FDF24,OUT013,1228.401
FDW23,OUT017,986.7156
FDY52,OUT018,980.0576
DRH37,OUT027,4476.1734
DRO47,OUT027,3199.8348
FDR25,OUT049,5034.7796
FDQ24,OUT027,3271.7412
DRJ51,OUT018,4194.54
NCU06,OUT035,3215.814
NCV18,OUT018,3162.55
NCC06,OUT027,1722.4246
FDZ01,OUT018,299.61
FDT14,OUT017,2516.724
FDD11,OUT019,480.7076
FDN09,OUT017,3318.3472
NCO18,OUT010,356.8688
FDZ50,OUT045,2918.8672
FDS44,OUT013,4566.7222
FDI36,OUT045,3142.576
FDA26,OUT010,219.0482
NCY53,OUT049,1717.764
FDF32,OUT049,3559.3668
FDF59,OUT010,503.3448
FDB20,OUT046,765.67
DRH11,OUT035,801.6232
FDT03,OUT049,367.5216
NCH06,OUT035,990.7104
FDR55,OUT049,3338.987
FDI10,OUT035,3103.9596
FDZ12,OUT045,3277.0676
FDM12,OUT049,2796.36
DRB25,OUT045,2358.2636
NCS41,OUT013,2345.6134
NCT53,OUT049,4102.6596
NCD55,OUT013,446.7518
FDY08,OUT049,2552.6772
NCP55,OUT049,810.9444
FDA33,OUT013,2956.152
FDQ33,OUT013,2795.6942
FDE45,OUT027,6066.7696
FDT26,OUT013,3475.476
NCV53,OUT049,6231.888
FDK60,OUT027,3691.1952
NCJ29,OUT046,1268.349
FDI15,OUT045,3179.8608
FDX21,OUT013,1901.5248
FDV49,OUT019,262.991
DRO59,OUT046,607.2096
FDZ14,OUT045,1470.0864
FDP32,OUT027,5404.9644
FDC33,OUT017,3968.168
FDT14,OUT010,280.9676
NCN54,OUT027,1901.5248
FDR57,OUT027,3281.0624
DRK12,OUT046,476.047
FDX52,OUT049,1304.968
FDX08,OUT010,360.8636
FDP10,OUT010,215.7192
NCP50,OUT045,1288.9888
NCL06,OUT013,7843.124
FDP25,OUT013,3038.7112
FDE53,OUT013,1743.0644
FDL27,OUT017,988.713
FDC35,OUT049,3375.606
DRJ47,OUT010,509.337
FDD16,OUT018,322.913
NCN42,OUT049,3531.4032
FDC38,OUT027,1976.0944
NCO07,OUT045,6411.654
FDQ20,OUT049,633.8416
FDI32,OUT046,3570.6854
FDN20,OUT010,343.5528
DRJ51,OUT027,8474.3024
FDU08,OUT045,1587.2672
DRN37,OUT019,334.2316
FDD05,OUT010,425.4462
FDW15,OUT046,1640.5312
FDI52,OUT046,1897.53
DRM11,OUT049,2636.568
NCO06,OUT045,830.9184
FDU38,OUT049,4602.0096
FDU59,OUT018,2784.3756
FDJ10,OUT046,1957.452
FDM13,OUT049,1957.452
NCJ30,OUT019,169.779
FDM45,OUT018,2277.036
FDP36,OUT045,860.2136
NCD30,OUT010,442.757
FDN48,OUT017,1102.5648
FDY32,OUT049,1283.6624
FDU47,OUT046,3149.234
FDF17,OUT019,833.5816
FDP34,OUT017,1577.946
FDA47,OUT049,3588.662
DRD27,OUT027,2036.0164
FDW38,OUT045,1240.3854
FDZ15,OUT019,361.5294
FDZ03,OUT027,2756.412
NCN19,OUT049,2458.1336
FDG02,OUT035,1707.777
FDS31,OUT035,2876.256
FDW43,OUT019,451.4124
FDZ47,OUT010,399.48
FDO57,OUT017,1444.1202
NCL07,OUT013,446.7518
NCV42,OUT013,1901.5248
FDP40,OUT017,2862.94
FDP48,OUT019,551.2824
FDH21,OUT017,2406.867
NCP02,OUT049,744.3644
FDK24,OUT049,1398.18
FDC41,OUT045,743.0328
FDF08,OUT017,1845.5976
FDO49,OUT017,615.1992
FDS56,OUT027,6630.0364
FDX46,OUT018,539.298
FDQ07,OUT013,663.1368
FDC32,OUT010,91.2146
FDT21,OUT019,480.7076
FDG58,OUT045,2708.4744
FDW14,OUT049,1006.6896
DRA12,OUT027,4093.3384
FDV27,OUT013,703.0848
DRD25,OUT013,2942.836
DRF48,OUT027,4506.1344
FDX24,OUT017,1110.5544
DRJ51,OUT046,1151.834
FDE45,OUT045,2165.1816
FDE14,OUT046,2596.62
FDG53,OUT045,1705.1138
FDT08,OUT046,2097.27
DRC27,OUT027,10236.675
FDG20,OUT035,1911.5118
FDC21,OUT046,1757.712
FDV31,OUT018,529.311
FDB58,OUT045,3829.0158
FDV23,OUT046,1867.569
FDA25,OUT019,174.4396
FDC15,OUT046,2302.3364
FDU47,OUT049,1298.31
FDE23,OUT013,699.09
FDS08,OUT013,2942.836
FDW03,OUT027,2777.7176
FDJ60,OUT018,3874.2902
FDM34,OUT017,2348.9424
FDW33,OUT013,210.3928
FDZ40,OUT013,484.7024
FDE33,OUT018,942.7728
NCC06,OUT010,262.3252
FDU11,OUT046,1807.647
FDL44,OUT017,3235.788
NCZ29,OUT017,1761.7068
FDG28,OUT010,691.1004
FDL12,OUT018,599.22
FDD52,OUT017,1528.011
FDO15,OUT013,960.7494
NCN29,OUT027,1677.816
FDW36,OUT013,3215.814
FDB21,OUT046,3346.3108
FDZ28,OUT013,1017.3424
FDY10,OUT035,1488.7288
DRG39,OUT017,571.2564
FDN28,OUT013,412.796
FDV15,OUT035,1661.8368
DRI13,OUT035,4327.7
FDH20,OUT046,3089.312
FDY51,OUT013,4567.388
FDE16,OUT013,2285.0256
FDX40,OUT018,123.8388
FDC48,OUT018,644.4944
FDS14,OUT046,2603.278
FDX56,OUT017,3520.0846
FDI10,OUT046,3448.844
FDI14,OUT013,3528.74
DRM48,OUT013,1098.57
NCH07,OUT027,4595.3516
FDY26,OUT013,3001.4264
FDD02,OUT027,2844.2976
FDM12,OUT046,2721.7904
DRF01,OUT010,291.6204
FDV36,OUT046,3962.8416
DRI59,OUT013,3600.6464
FDV03,OUT018,3129.26
FDO39,OUT017,2406.2012
NCB07,OUT018,2768.3964
FDH38,OUT027,1631.21
FDZ13,OUT035,599.22
NCZ30,OUT046,2463.46
NCA06,OUT035,830.9184
FDB04,OUT049,808.947
FDN50,OUT013,996.0368
NCG06,OUT049,3815.034
NCY17,OUT018,432.77
FDC23,OUT046,3199.8348
FDK33,OUT049,2556.672
FDR03,OUT049,3095.97
FDZ07,OUT045,1547.985
FDO38,OUT013,1728.4168
FDS59,OUT046,2285.0256
DRM11,OUT019,788.973
FDX52,OUT027,3163.8816
DRJ35,OUT018,619.194
NCP53,OUT046,6579.4356
FDW15,OUT019,473.3838
DRI47,OUT045,4811.7366
DRZ11,OUT035,1108.557
FDS02,OUT013,4713.864
DRD49,OUT018,4566.7222
FDW38,OUT049,1470.0864
FDR21,OUT019,352.874
FDE40,OUT013,306.268
FDI02,OUT045,1238.388
FDQ04,OUT045,553.9456
FDY14,OUT017,2914.8724
NCT54,OUT046,1091.2462
DRD25,OUT017,1138.518
DRE01,OUT045,5243.8408
FDJ12,OUT010,249.0092
NCZ05,OUT049,1384.864
DRB25,OUT019,218.3824
NCC31,OUT045,3427.5384
FDM16,OUT045,1655.1788
DRG11,OUT049,1384.864
FDV24,OUT027,3990.8052
FDV43,OUT046,701.7532
FDG05,OUT018,2153.1972
FDV23,OUT010,369.519
FDI58,OUT018,275.6412
FDQ11,OUT017,9275.9256
FDC05,OUT027,3757.1094
FDF40,OUT013,4731.1748
FDU02,OUT018,4194.54
FDT32,OUT013,2656.542
NCF06,OUT017,5956.9126
FDT46,OUT013,607.2096
FDR58,OUT010,171.7764
FDY04,OUT046,1283.6624
FDT58,OUT045,3355.632
FDE46,OUT049,1813.6392
DRH11,OUT017,331.5684
DRI51,OUT046,3301.7022
FDC35,OUT017,1035.319
FDP45,OUT035,3020.0688
FDC45,OUT017,5390.3168
FDU01,OUT045,5069.4012
FDJ53,OUT010,120.5098
FDJ46,OUT017,3339.6528
FDX07,OUT013,6897.688
NCI30,OUT049,4731.1748
FDE47,OUT027,3859.6426
FDV48,OUT045,1438.128
FDN16,OUT019,293.6178
FDM52,OUT013,2375.5744
FDA32,OUT027,4432.2306
FDH05,OUT017,2290.352
FDW25,OUT010,171.7764
FDQ09,OUT046,1245.046
NCM17,OUT010,216.385
DRM59,OUT046,1691.7978
FDV47,OUT027,1885.5456
DRE15,OUT035,856.8846
FDS25,OUT010,117.8466
NCZ05,OUT018,736.3748
NCV05,OUT019,152.4682
DRM37,OUT046,1323.6104
FDV58,OUT027,5303.097
FDN22,OUT027,6474.2392
NCO06,OUT049,768.999
FDT56,OUT019,247.6776
FDM02,OUT013,1516.6924
FDA09,OUT046,2527.3768
NCC06,OUT035,3962.8416
NCL54,OUT049,3502.108
NCB55,OUT017,1052.6298
FDB12,OUT017,2588.6304
NCA54,OUT049,1605.9096
NCS38,OUT049,458.0704
FDC02,OUT049,5233.188
FDK44,OUT019,176.437
FDE16,OUT035,6251.862
NCS05,OUT035,2885.5772
FDZ59,OUT045,3828.35
FDI20,OUT017,5909.6408
FDQ14,OUT046,4921.5936
FDF53,OUT017,3067.3406
FDW25,OUT017,2061.3168
NCQ43,OUT010,428.7752
FDX52,OUT013,2285.0256
FDE28,OUT045,2203.798
FDN15,OUT017,1957.452
FDO28,OUT017,3029.39
FDQ33,OUT045,1805.6496
FDM22,OUT010,229.0352
FDJ03,OUT017,886.8456
FDI16,OUT045,1436.7964
FDI09,OUT027,5359.69
FDX55,OUT013,5007.4818
FDS23,OUT027,4916.933
DRC12,OUT045,2716.464
FDH41,OUT049,2804.3496
FDN01,OUT013,2460.7968
FDV55,OUT045,4811.7366
NCJ19,OUT013,990.7104
NCY29,OUT010,226.372
FDP03,OUT018,3629.9416
FDZ52,OUT045,1105.228
FDH31,OUT010,203.7348
FDQ19,OUT018,1938.8096
FDS15,OUT035,549.285
FDN32,OUT017,3731.809
FDH32,OUT049,2799.689
FDF33,OUT017,2049.3324
FDJ22,OUT046,6687.961
FDG56,OUT010,61.2536
FDC05,OUT046,942.107
FDK09,OUT013,1832.2816
NCV29,OUT045,2833.6448
NCC43,OUT019,761.0094
NCA42,OUT049,1241.0512
FDC10,OUT046,1797.66
FDC16,OUT013,1816.3024
NCL17,OUT013,3704.5112
FDA51,OUT035,1958.1178
FDW01,OUT017,3795.06
NCF30,OUT045,871.5322
FDN49,OUT013,587.2356
FDY20,OUT045,1733.0774
FDC15,OUT045,938.778
FDY24,OUT046,862.8768
NCG43,OUT017,1884.8798
FDA48,OUT013,5099.3622
NCF55,OUT017,447.4176
FDL38,OUT049,1338.258
NCQ29,OUT018,2323.642
FDC34,OUT017,3894.93
FDP36,OUT027,717.7324
FDN50,OUT010,96.541
FDO23,OUT049,623.1888
FDT56,OUT013,1464.76
FDT13,OUT027,6029.4848
FDZ03,OUT013,1701.7848
FDQ03,OUT010,852.224
FDU44,OUT045,1104.5622
FDD03,OUT049,699.09
NCH30,OUT013,667.1316
FDS60,OUT010,531.3084
FDG08,OUT046,3779.0808
FDX38,OUT017,978.726
FDD22,OUT017,1593.9252
FDW51,OUT013,2769.728
FDL09,OUT017,1860.2452
FDZ60,OUT045,1164.4842
NCH07,OUT046,1438.128
NCQ41,OUT049,4761.8016
FDW04,OUT049,1265.02
FDI08,OUT027,3349.6398
FDR19,OUT019,473.3838
FDV13,OUT046,1038.648
FDB52,OUT017,2045.3376
FDZ48,OUT027,4250.4672
NCO14,OUT049,1070.6064
FDZ50,OUT013,1118.544
FDN27,OUT019,592.562
FDQ60,OUT013,3219.8088
FDR49,OUT017,383.5008
DRJ35,OUT027,2597.2858
DRI49,OUT017,878.856
FDB47,OUT017,2508.7344
FDP37,OUT010,355.5372
FDR26,OUT049,1593.9252
FDY31,OUT019,585.904
FDC11,OUT045,1416.8224
DRP47,OUT035,4210.5192
NCY54,OUT018,2233.0932
FDR27,OUT046,1987.413
FDQ21,OUT019,122.5072
NCQ29,OUT035,2087.9488
FDJ02,OUT046,1886.8772
FDE21,OUT018,1593.9252
FDM39,OUT046,2822.992
FDZ01,OUT017,1135.189
NCB19,OUT018,1239.7196
FDU03,OUT046,2189.1504
FDP27,OUT049,1314.2892
DRF01,OUT045,3628.61
FDM03,OUT049,750.3566
FDV01,OUT046,2171.8396
FDS16,OUT046,2197.14
FDO45,OUT035,1388.193
NCX06,OUT035,918.804
FDP13,OUT046,679.116
NCR38,OUT018,5992.2
FDA01,OUT013,343.5528
FDT26,OUT017,715.0692
FDD44,OUT027,7433.657
FDB26,OUT013,1331.6
FDP45,OUT019,498.0184
NCP55,OUT046,810.9444
FDT23,OUT017,2157.192
FDO51,OUT045,133.8258
FDA44,OUT046,1030.6584
NCJ31,OUT018,4326.3684
FDX37,OUT045,2856.282
NCD18,OUT049,1612.5676
FDN40,OUT027,2972.797
FDL33,OUT017,2956.152
DRF48,OUT035,2237.088
FDW08,OUT035,1384.864
FDX39,OUT018,2475.4444
FDB38,OUT049,2603.278
FDY46,OUT018,3214.4824
NCB06,OUT049,1597.92
FDA34,OUT035,4902.9512
FDA35,OUT045,4287.752
FDQ07,OUT035,6410.3224
FDU32,OUT045,2277.036
FDU26,OUT013,3475.476
FDU13,OUT010,886.8456
FDO09,OUT035,6574.775
FDW03,OUT019,206.398
FDB38,OUT013,3994.8
FDL26,OUT010,439.428
NCN43,OUT045,1601.249
FDH08,OUT045,6201.927
NCC31,OUT019,477.3786
FDH14,OUT035,2119.9072
FDL40,OUT017,868.869
FDD20,OUT035,2093.941
NCV53,OUT035,7190.64
FDD16,OUT045,451.4124
FDP24,OUT035,1332.9316
FDQ25,OUT045,2999.429
FDM38,OUT035,999.3658
NCT18,OUT010,360.8636
FDM34,OUT049,1967.439
DRH37,OUT010,327.5736
NCE07,OUT013,709.077
FDG12,OUT013,3199.8348
FDB59,OUT010,1482.0708
FDS10,OUT018,3056.022
FDN21,OUT010,431.4384
FDM02,OUT045,1395.5168
FDO44,OUT049,1006.6896
NCN17,OUT017,1619.2256
FDH16,OUT018,275.6412
FDL44,OUT046,2603.278
FDY47,OUT017,2556.672
DRI39,OUT046,491.3604
NCX54,OUT018,1012.016
FDE59,OUT046,564.5984
FDO46,OUT045,4364.9848
DRE13,OUT046,1165.15
FDW14,OUT013,703.0848
FDF35,OUT046,1058.622
FDO50,OUT019,174.4396
DRF49,OUT017,569.259
FDT60,OUT049,1733.7432
FDP38,OUT045,194.4136
FDA31,OUT027,7152.0236
FDY52,OUT010,63.251
FDD03,OUT027,4592.0226
FDN52,OUT018,681.7792
FDU20,OUT010,361.5294
FDD22,OUT035,2684.5056
NCB55,OUT019,218.3824
FDN27,OUT045,1540.6612
FDD16,OUT013,1531.34
FDW48,OUT046,719.064
DRN35,OUT045,373.5138
FDX25,OUT049,4165.2448
DRD49,OUT049,3813.7024
FDE21,OUT019,331.5684
FDN44,OUT035,1917.504
DRC01,OUT049,1607.2412
NCK30,OUT046,4566.0564
FDU39,OUT013,828.921
FDB49,OUT013,492.692
FDS12,OUT045,2848.2924
FDR57,OUT018,5592.72
FDX22,OUT027,9678.0688
FDC60,OUT013,2833.6448
NCE42,OUT049,1869.5664
NCK42,OUT049,2804.3496
DRE01,OUT017,3813.7024
FDE57,OUT018,850.8924
DRK59,OUT019,719.064
FDB10,OUT027,3420.8804
FDQ25,OUT046,2241.7486
FDY26,OUT017,2752.4172
FDG28,OUT049,1225.072
FDM14,OUT049,1965.4416
NCH29,OUT049,1944.136
FDD48,OUT049,2748.4224
FDC17,OUT045,3542.7218
DRH49,OUT027,1331.6
FDN44,OUT018,1957.452
FDC29,OUT045,2175.8344
DRK01,OUT019,95.8752
FDD48,OUT017,2748.4224
FDB59,OUT013,2182.4924
FDY45,OUT010,500.6816
FDX60,OUT035,1947.465
FDT09,OUT010,131.8284
DRB24,OUT018,1853.5872
FDL13,OUT035,4687.232
FDN16,OUT035,1629.8784
FDK57,OUT013,2450.144
FDO22,OUT027,2077.296
FDC57,OUT010,197.7426
FDZ13,OUT027,2109.2544
FDW27,OUT013,2016.7082
FDX10,OUT049,834.9132
FDY08,OUT018,4495.4816
FDA49,OUT017,1653.8472
FDC32,OUT018,2741.7644
FDO04,OUT035,1049.9666
NCZ54,OUT013,1278.336
FDY40,OUT045,534.6374
FDW36,OUT045,529.311
FDE11,OUT017,2057.9878
DRE37,OUT045,3350.3056
NCK19,OUT017,1470.0864
FDT19,OUT035,529.311
FDE56,OUT045,651.8182
FDZ57,OUT010,250.3408
FDB35,OUT035,2189.1504
FDF09,OUT010,70.5748
FDO34,OUT046,5201.2296
FDA55,OUT046,3415.554
NCM18,OUT035,1201.769
FDJ20,OUT019,433.4358
DRQ35,OUT019,369.519
FDG02,OUT013,2285.0256
NCU29,OUT018,1994.7368
FDL27,OUT027,1278.336
NCA54,OUT035,1817.634
FDJ32,OUT035,428.7752
FDB21,OUT019,761.0094
FDR46,OUT035,1717.764
FDZ32,OUT046,998.7
DRF36,OUT017,3237.1196
NCU54,OUT017,4460.1942
NCI31,OUT017,1025.332
DRA59,OUT035,3592.6568
NCC55,OUT045,575.2512
FDE44,OUT018,591.2304
NCN26,OUT018,1006.6896
FDC11,OUT049,1416.8224
FDV24,OUT035,1198.44
FDR40,OUT019,122.5072
NCQ17,OUT049,4436.8912
FDC46,OUT045,3338.987
NCM18,OUT046,1547.985
FDK16,OUT046,1182.4608
FDI28,OUT017,792.302
FDS11,OUT018,1579.9434
DRD13,OUT046,958.752
FDL36,OUT035,1348.245
FDI27,OUT013,790.9704
FDJ53,OUT019,120.5098
FDS44,OUT045,731.0484
FDE28,OUT046,3435.528
FDQ33,OUT018,1104.5622
FDB37,OUT017,3364.9532
FDQ31,OUT045,1406.1696
NCQ05,OUT046,437.4306
FDE10,OUT013,3523.4136
FDF38,OUT017,209.727
FDE50,OUT019,555.2772
DRG37,OUT010,431.4384
NCH06,OUT049,3448.844
FDY14,OUT045,1845.5976
FDO27,OUT017,2496.75
FDQ19,OUT049,5331.7264
FDZ26,OUT019,641.1654
FDN51,OUT013,10256.649
FDK20,OUT035,253.004
FDD40,OUT018,2458.1336
DRI25,OUT018,770.3306
FDH56,OUT017,2316.984
FDI36,OUT027,5499.508
DRH11,OUT018,497.3526
NCV18,OUT017,3162.55
DRI01,OUT049,3339.6528
DRE48,OUT049,5773.1518
FDS51,OUT035,433.4358
FDM38,OUT017,717.7324
FDB60,OUT027,4910.275
FDY58,OUT035,6622.7126
FDY22,OUT045,575.2512
FDF11,OUT027,4302.3996
FDZ51,OUT035,952.094
FDQ45,OUT017,4349.0056
FDF17,OUT035,3110.6176
NCF31,OUT027,5031.4506
FDA37,OUT013,2956.152
FDO51,OUT046,628.5152
FDF34,OUT013,3744.4592
FDD57,OUT018,2741.7644
FDO37,OUT046,6201.927
FDR49,OUT049,1071.938
FDS39,OUT049,858.882
FDI48,OUT027,1992.7394
DRM35,OUT049,3896.2616
FDV57,OUT035,3728.48
FDZ55,OUT013,2406.867
FDI28,OUT035,950.7624
FDS21,OUT045,557.2746
FDT34,OUT013,210.3928
DRI25,OUT035,798.96
FDT47,OUT010,291.6204
DRH39,OUT045,743.0328
NCD54,OUT045,1444.786
FDU16,OUT027,241.6854
NCW29,OUT045,778.986
FDV25,OUT027,5289.1152
FDM56,OUT035,1667.829
FDZ04,OUT027,2518.7214
FDG59,OUT019,37.9506
FDI56,OUT045,1733.0774
FDS33,OUT035,1929.4884
FDC23,OUT049,3199.8348
FDT11,OUT049,1491.392
FDG17,OUT045,6353.0636
FDZ44,OUT045,1506.0396
FDJ52,OUT013,3169.208
DRI23,OUT046,1604.578
DRE15,OUT010,159.792
NCF07,OUT013,1105.8938
NCR29,OUT049,585.904
FDE44,OUT019,49.2692
FDT23,OUT035,1090.5804
NCG06,OUT017,4402.9354
NCU41,OUT010,774.9912
FDH46,OUT017,3185.853
FDV31,OUT013,2942.836
NCT41,OUT027,7741.9224
FDE22,OUT027,3675.216
FDC26,OUT045,1334.2632
DRF51,OUT017,759.012
NCY53,OUT019,113.8518
FDY21,OUT017,3142.576
FDL27,OUT013,1162.4868
FDZ34,OUT049,3861.64
NCF43,OUT010,308.9312
FDC21,OUT035,1757.712
FDL26,OUT013,2546.685
FDT25,OUT010,122.5072
NCR30,OUT046,1880.885
DRL23,OUT019,187.7556
NCR05,OUT049,3142.576
NCE19,OUT018,687.1056
FDY07,OUT035,649.155
FDB10,OUT017,4029.4216
FDP57,OUT013,952.7598
FDU48,OUT019,263.6568
FDH48,OUT035,2181.1608
FDO33,OUT035,687.1056
NCU29,OUT045,4363.6532
FDW35,OUT046,383.5008
FDH05,OUT010,455.4072
FDP26,OUT049,418.1224
DRG27,OUT035,785.644
FDQ33,OUT046,4068.038
FDH20,OUT010,102.5332
FDV14,OUT046,1054.6272
DRD01,OUT046,386.8298
NCI17,OUT049,2167.8448
FDF39,OUT010,788.973
FDX37,OUT046,1597.92
NCX17,OUT035,897.4984
FDN03,OUT013,10256.649
NCS41,OUT010,364.8584
FDH34,OUT045,1864.24
NCX53,OUT018,3323.0078
FDY31,OUT046,2354.2688
FDD20,OUT017,1907.517
FDE51,OUT045,490.6946
FDV27,OUT046,1494.0552
FDF16,OUT035,1921.4988
FDZ02,OUT049,1944.136
NCK05,OUT045,703.0848
FDM12,OUT027,1917.504
NCA05,OUT018,2922.1962
FDX33,OUT045,1283.6624
FDM25,OUT049,1955.4546
FDE41,OUT018,1342.2528
FDW14,OUT045,1230.3984
NCD30,OUT046,2285.0256
FDB23,OUT010,621.1914
FDF45,OUT046,718.3982
FDW20,OUT017,1907.517
FDF47,OUT045,3365.619
NCR05,OUT019,219.0482
DRB01,OUT046,1518.024
FDE36,OUT013,5326.4
FDU56,OUT049,2746.425
FDB23,OUT049,5642.655
FDN48,OUT049,466.06
FDS43,OUT013,3214.4824
NCN05,OUT013,9069.5276
NCL53,OUT049,533.3058
FDL56,OUT046,1320.9472
FDH17,OUT018,1617.894
FDP37,OUT046,1670.4922
FDG09,OUT019,1470.0864
FDA55,OUT045,6831.108
FDX31,OUT049,4206.5244
FDJ41,OUT045,3418.883
DRC24,OUT045,3383.5956
FDQ21,OUT035,2093.941
NCT54,OUT045,856.8846
FDH08,OUT049,4580.704
FDY38,OUT018,5592.72
DRM11,OUT010,1046.6376
FDG32,OUT049,4225.1668
NCH18,OUT046,3193.8426
FDI20,OUT035,5909.6408
FDA33,OUT018,3089.9778
